city_code,latitude,longitude
st aubin de courteraie,48.608358679,0.45234946
st aubin de cretot,49.572519465,0.6303203930000001
st aubin de lanquais,44.797232083,0.602581204
st aubin de locquenay,48.258790902,0.009503754
st aubin de medoc,44.9333352,-0.748299991
st aubin de nabirat,44.731816124,1.283931508
st aubin de scellon,49.177128721,0.473635742
st aubin de terregatte,48.570671277,-1.287756292
st aubin des bois,48.832441665,-1.131602281
st aubin des chateaux,47.705506274,-1.478685305
st aubin des chaumes,47.390253916,3.757296513
st aubin des coudrais,48.178874788,0.5788002520000001
st aubin des landes,48.100366604,-1.291507241
st aubin des ormeaux,46.995666731,-1.042079244
st aubin des preaux,48.807159942,-1.50138774
st aubin du cormier,48.258346134,-1.420952369
st aubin du desert,48.314492402,-0.185123624
st aubin du plain,46.924050832,-0.470499168
st aubin du thenney,49.015368399,0.493412794
st aubin en bray,49.42509255,1.889011066
st aubin en charollais,46.50080954,4.208883218
st aubin epinay,49.419156227,1.204336315
st aubin fosse louvain,48.448780799,-0.8354894610000001
st aubin la plaine,46.504109963,-1.064658632
st aubin le cauf,49.868011792,1.176284464
st aubin le cloud,46.65708792,-0.343407719
st aubin le depeint,47.617882678,0.39682775
st aubin le monial,46.535610274,3.00099742
st aubin les elbeuf,49.303041283,1.017546731
st aubin les forges,47.142698568,3.188014293
st aubin montenoy,49.84193259,2.001515341
st aubin riviere,49.866212998,1.779073483
st aubin routot,49.52262234,0.318400927
st aubin sous erquery,49.412379319,2.490019584
st aubin sur aire,48.714985533,5.446927248
st aubin sur gaillon,49.13291342,1.336175473
st aubin sur loire,46.568127845,3.762569263
st aubin sur mer,49.322517748,-0.391773723
st aubin sur quillebeuf,49.449152306,0.524546697
st aubin sur scie,49.882868738,1.07834706
st aubin sur yonne,48.000162563,3.362753809
st augustin,45.685731748,-1.106641016
st augustin des bois,47.454841849,-0.8003746740000001
st aulaire,45.236422888,1.388102697
st aulais la chapelle,45.447815705,-0.053167091
st aulaye puymangou,45.182921585,0.122186397
st aunes,43.635198023,3.966850731
st aunix lengros,43.573340145,0.057458786
st aupre,45.406310755,5.661842302
st austremoine,45.119384845,3.357886959
st auvent,45.810651583,0.92123117
st avaugourd des landes,46.513652586,-1.475947818
st ave,47.698698157,-2.74177733
st aventin,42.759788094,0.5763321680000001
st avertin,47.356721385,0.7378938460000001
st avit,45.198998582,4.964669864
st avit de soulege,44.811238327,0.120839778
st avit de tardes,45.920197472,2.2983677460000003
st avit de vialard,44.945907506,0.8617751730000001
st avit frandat,43.983117409,0.6602394410000001
st avit le pauvre,45.992610735,2.047356127
st avit les guespieres,48.268768527,1.263015062
st avit riviere,44.740323078,0.905189107
st avit senieur,44.774815257,0.824502481
st avit st nazaire,44.848115112,0.27510583
st avold,49.128275383,6.712180569
st avre,45.349292399,6.315473721
st ay,47.865276004,1.74644436
st aybert,50.45114436,3.650674236
st babel,45.602473101,3.300544861
st baldoph,45.52982362,5.946150612
st bandry,49.364495384,3.149189762
st baraing,46.986745998,5.433900058
st bard,45.913662755,2.407235358
st bardoux,45.082488709,4.983759395
st barnabe,48.138231608,-2.7020788810000003
st barthelemy,47.741135623,6.604089157
st barthelemy d agenais,44.52469176,0.37050507
st barthelemy d anjou,47.47368848,-0.485685441
st barthelemy de beaurepaire,45.341576243,5.080836353
st barthelemy de bellegarde,45.080331588,0.192823486
st barthelemy de bussiere,45.64112636,0.747013017
st barthelemy de sechilienne,45.039670408,5.822006482
st barthelemy de vals,45.162643933,4.876926247
st barthelemy grozon,44.959741683,4.648912751
st barthelemy le meil,44.884997366,4.478363421
st barthelemy le plain,45.045204512,4.743487083
st barthelemy lestra,45.718336922,4.328035994
st basile,44.949261042,4.560977036
st baslemont,48.140214263,5.993709063
st baudel,46.850581113,2.204113146
st baudelle,48.287105603,-0.650618157
st baudille de la tour,45.787016892,5.337138463
st baudille et pipet,44.782972315,5.77824455
st baussant,48.892605545,5.797175313
st bauzeil,43.082086979,1.581155834
st bauzely,43.921746235,4.192329837
st bauzile,44.469338111,3.491126033
st bauzille de la sylve,43.610499377,3.558716432
st bauzille de montmel,43.776034771,3.950339227
st bauzille de putois,43.900428053,3.759520177
st bazile,45.73431371,0.806854414
st bazile de meyssac,45.054143326,1.72395864
st beat lez,42.906069646,0.6905031810000001
st beaulize,43.905856793,3.099594272
st beauzeil,44.333824735,0.908152241
st beauzely,44.169138067,2.966579597
st beauzile,44.027288986,1.817468795
st beauzire,45.27693778,3.283039494
st benezet,43.99088275,4.136023598
st benigne,46.452112405,4.9530917290000005
st benin,50.076394529,3.532248803
st benin d azy,46.996333663,3.404599867
st benin des bois,47.118802161,3.405034668
st benoist sur mer,46.426675419,-1.33970314
st benoist sur vanne,48.235331457,3.668848511
st benoit,43.963537056,6.724013449
st benoit d hebertot,49.324822164,0.272563285
st benoit de carmaux,44.054496464,2.129258707
st benoit des ombres,49.226325608,0.618593709
st benoit des ondes,48.613513629,-1.861052615
st benoit du sault,46.447797287,1.40038083
st benoit en diois,44.655453334,5.264288976
st benoit la chipotte,48.355406557,6.749068899
st benoit la foret,47.212851248,0.322330514
st benoit sur loire,47.808870623,2.317068395
st benoit sur seine,48.380110587,4.051663465
st berain,45.030323334,3.629080352
st berain sous sanvignes,46.715956507,4.291303628
st berain sur dheune,46.816687158,4.614084533
st bernard,47.159619705,5.023529203
st beron,45.506885938,5.72548941
st berthevin,48.070745402,-0.845092845
st berthevin la tanniere,48.406729216,-0.946715486
st bertrand de comminges,43.023961707,0.5521902550000001
st biez en belin,47.818380918,0.238347221
st bihy,48.375421403,-2.967114296
st blaise,46.066377134,6.090241265
st blaise du buis,45.380531278,5.512029681
st blaise la roche,48.406893037,7.173373873
st blancard,43.350256007,0.657188732
st blimont,50.12093006,1.56501853
st blin,48.250994671,5.416514198
st boes,43.529230887,-0.8060815100000001
st bohaire,47.643987857,1.239239962
st boil,46.641847082,4.699220069
st boingt,48.418654156,6.429384029
st bomer,48.194859993,0.8293165360000001
st bomer les forges,48.645067865,-0.622825802
st bon,48.680793338,3.475151446
st bonnet,45.473838133,-0.089276558
st bonnet briance,45.715976553,1.484435047
st bonnet de bellac,46.163075967,0.938475049
st bonnet de chavagne,45.121253745,5.227521796
st bonnet de chirac,44.503913313,3.2777299920000003
st bonnet de condat,45.280864665,2.803921224
st bonnet de cray,46.202293862,4.163271329
st bonnet de four,46.315050675,2.904711771
st bonnet de joux,46.478288944,4.433914327
st bonnet de mure,45.696218318,5.022159593
st bonnet de rochefort,46.150528582,3.140706379
st bonnet de salendrinque,44.035806254,3.871601673
st bonnet de salers,45.160662332,2.480471865
st bonnet de vieille vigne,46.530425789,4.271818477
st bonnet des bruyeres,46.266423164,4.471973698
st bonnet des quarts,46.130133616,3.827946933
st bonnet du gard,43.927351256,4.53884371
st bonnet elvert,45.15785664,1.916384555
st bonnet en bresse,46.858573423,5.178991953
st bonnet en champsaur,44.697641252,6.099255379
st bonnet l enfantier,45.299954741,1.5269716880000002
st bonnet la riviere,45.293513743,1.359812021
st bonnet laval,44.812477342,3.715193279
st bonnet le bourg,45.4368409,3.596074616
st bonnet le chastel,45.461247768,3.637913602
st bonnet le chateau,45.425072986,4.065259687
st bonnet le courreau,45.655262678,3.925963408
st bonnet le froid,45.143727909,4.432881122
st bonnet le troncy,46.076646829,4.419180312
st bonnet les allier,45.739998416,3.254840426
st bonnet les oules,45.541555588,4.331056633
st bonnet les tours de merle,45.055107852,2.05290538
st bonnet pres bort,45.506943201,2.426802572
st bonnet pres orcival,45.708131798,2.86400228
st bonnet pres riom,45.928463481,3.116606519
st bonnet sur gironde,45.340441803,-0.645385262
st bonnet troncais,46.669740158,2.69575374
st bonnot,47.246406841,3.307107538
st bouize,47.271016776,2.891965588
st brancher,47.429481655,3.990340018
st branchs,47.224478974,0.758325452
st brandan,48.389900815,-2.86298438
st bres,44.282697421,4.198537435
st bresson,47.8775257,6.507411331
st bressou,44.696704024,1.976307019
st brevin les pins,47.246641402,-2.151170978
st briac sur mer,48.615694771,-2.123852974
st brice,48.550222719,-0.6414881760000001
st brice courcelles,49.270355099,3.990091982
st brice de landelles,48.540773442,-1.132819777
st brice sous foret,49.001942556,2.349660792
st brice sous ranes,48.678581667,-0.193535472
st brice sur vienne,45.902666142,0.963776963
st brieuc,48.514851378,-2.763309782
st brieuc de mauron,48.089978637,-2.361207694
st brieuc des iffs,48.303795006,-1.84330011
st bris des bois,45.769363993,-0.472380676
st bris le vineux,47.739868371,3.656748436
st brisson,47.267265254,4.095032233
st brisson sur loire,47.632444957,2.676583138
st broing,47.455555776,5.681093747
st broing les moines,47.701061617,4.842958049
st broingt le bois,47.729155273,5.41876308
st broingt les fosses,47.713151366,5.268437839
st broladre,48.580120857,-1.661164406
st bueil,45.474120619,5.680781756
st calais,47.924254899,0.746317862
st calais du desert,48.491024085,-0.250806486
st calez en saosnois,48.308115809,0.310676262
st cannat,43.613572792,5.306926325
st caprais,46.971333132,2.299226154
st caprais de bordeaux,44.75393443,-0.428042197
st caprais de lerm,44.215641973,0.755280382
st capraise d eymet,44.710818533,0.510283986
st capraise de lalinde,44.846532472,0.65417568
st caradec,48.191890426,-2.8675294950000003
st caradec tregomel,48.032460733,-3.351418239
st carne,48.419213025,-2.055108626
st carreuc,48.404118898,-2.749729121
st cassien,45.361194549,5.551167009
st cassin,45.520833965,5.879258647
st cast le guildo,48.60362037,-2.248600685
st castin,43.374537896,-0.309081485
st celerin,48.12582975,0.433704601
st ceneri le gerei,48.388643514,-0.040291689
st ceols,47.219054961,2.635523973
st cere,44.853141035,1.892658111
st cergues,46.231030587,6.325433676
st cernin,45.052829943,2.4247604
st cernin de l herm,44.654463489,1.045866674
st cernin de labarde,44.763681464,0.583946128
st cernin de larche,45.091844421,1.412542302
st cesaire,45.755595908,-0.490776335
st cesaire de gauzignan,44.036455449,4.202199838
st cezaire sur siagne,43.659765012,6.803003486
st cezert,43.781520176,1.191607188
st chabrais,46.124895238,2.208019038
st chaffrey,44.934848757,6.601274423
st chamant,45.092094581,2.445792393
st chamarand,44.684319249,1.459475866
st chamas,43.543835328,5.072933506
st chamassy,44.872164388,0.921416925
st chamond,45.470082658,4.502048914
st chaptes,43.967363293,4.27517859
st charles la foret,47.919608862,-0.569171536
st chartier,46.675887917,1.982224612
st chef,45.641242093,5.361508488
st chels,44.526181423,1.814649861
st chely d apcher,44.812658487,3.275356633
st chely d aubrac,44.591870046,2.946273667
st cheron,48.630455916,4.546433338
st chinian,43.421209287,2.931850471
st christ briost,49.854481842,2.924860464
st christaud,43.52624043,0.261405321
st christo en jarez,45.536128057,4.467191194
st christol,44.869620158,4.439331116
st christol de rodieres,44.266281403,4.514023062
st christol lez ales,44.083924914,4.076184824
st christoly de blaye,45.144458052,-0.496021262
st christoly medoc,45.366397667,-0.81278163
st christophe,45.452192991,5.785751317
st christophe a berry,49.428652715,3.129288494
st christophe d allier,44.848660996,3.702177898
st christophe de chaulieu,48.74203829,-0.832427782
st christophe de double,45.083673743,0.022943354
st christophe de valains,48.341370822,-1.45143647
st christophe des bardes,44.898069995,-0.119794896
st christophe des bois,48.226697084,-1.236374731
st christophe dodinicourt,48.433420985,4.4737465610000005
st christophe du bois,47.028916825,-0.965389853
st christophe du foc,49.554869952,-1.73429857
st christophe du jambet,48.234279944,0.059825673
st christophe du ligneron,46.815379741,-1.740473511
st christophe en bazelle,47.187217958,1.712514104
st christophe en boucherie,46.679691445,2.116010982
st christophe en bresse,46.745308102,4.990275918
st christophe en brionnais,46.285410295,4.189747675
st christophe en champagne,47.964044461,-0.137116311
st christophe en oisans,44.928912419,6.244435484
st christophe et le laris,45.216630235,5.07038732
st christophe le chaudry,46.583145259,2.388990005
st christophe sur avre,48.698864451,0.805428223
st christophe sur conde,49.28551111,0.601030731
st christophe sur dolaison,44.989698804,3.825696137
st christophe sur guiers,45.409543851,5.792568111
st christophe sur le nais,47.623659357,0.47307031
st christophe sur roc,46.453858007,-0.359881858
st christophe vallon,44.480205491,2.396492112
st cibard,44.93853136,-0.023007992
st cierge la serre,44.793290056,4.680092378
st cierge sous le cheylard,44.926511605,4.453931301
st ciergues,47.880976717,5.256879441
st ciers champagne,45.448278192,-0.302951803
st ciers d abzac,45.03549576,-0.288731285
st ciers de canesse,45.087194552,-0.602564838
st ciers du taillon,45.431449666,-0.6325131030000001
st ciers sur bonnieure,45.864330428,0.248468901
st ciers sur gironde,45.299810336,-0.668950316
st cirgue,43.97059723,2.371136139
st cirgues,45.13437094,3.388678568
st cirgues de jordanne,45.040556673,2.604380924
st cirgues de malbert,45.086472252,2.379966155
st cirgues de prades,44.619867463,4.274743825
st cirgues en montagne,44.768025693,4.088303064
st cirgues la loutre,45.089651265,2.099650393
st cirgues sur couze,45.546574915,3.143920579
st cirice,44.061774108,0.8394474670000001
st cirq,44.134966692,1.605606457
st cirq lapopie,44.456301646,1.654422574
st cirq madelon,44.789413164,1.316263601
st cirq souillaguet,44.705502021,1.441425766
st civran,46.493778299,1.403747726
st clair,45.276225779,4.686940209
st clair de halouze,48.689187647,-0.6261428880000001
st clair de la tour,45.571049954,5.488643045
st clair du rhone,45.435131727,4.772853834
st clair sur epte,49.213259944,1.703014579
st clair sur galaure,45.2722026,5.147540313
st clair sur l elle,49.185365587,-1.041043612
st clair sur les monts,49.60245032,0.784360748
st clar,43.892438858,0.7612714140000001
st clar de riviere,43.475868353,1.208528636
st claud,45.898452037,0.471325576
st claude,46.408714547,5.875920618
st claude de diray,47.617533699,1.420156694
st clement,48.224762352,3.307211909
st clement a arnes,49.296397564,4.434923171
st clement de la place,47.526527087,-0.734264628
st clement de regnat,45.997988497,3.295240144
st clement de riviere,43.68682806,3.842969964
st clement de valorgue,45.500454457,3.936472113
st clement de vers,46.226743648,4.40828584
st clement des baleines,46.236402388,-1.5372302480000002
st clement des levees,47.345085557,-0.181890161
st clement les places,45.756444305,4.420327479
st clement rancoudray,48.669159781,-0.890214045
st clement sur durance,44.647524808,6.560668027
st clement sur guye,46.613217682,4.586203783
st clement sur valsonne,45.92534807,4.459870754
st clet,48.66983713,-3.137436531
st cloud,48.842563081,2.208695657
st colomb de lauzun,44.608351054,0.478975468
st colomban,47.025197223,-1.558390998
st colomban des villards,45.267097839,6.183012796
st come,44.424128995,-0.173965612
st come d olt,44.531581191,2.822549994
st come de fresne,49.325865047,-0.602115543
st come et maruejols,43.831349039,4.188126357
st congard,47.767927458,-2.328266453
st connan,48.412455613,-3.075119081
st connec,48.18018553,-2.925741646
st constant fournoules,44.684896342,2.257517062
st contest,49.21506511,-0.401398138
st corneille,48.077683062,0.342214674
st cosme,47.681027764,7.0536469
st cosme en vairais,48.274439522,0.458736679
st couat d aude,43.208377431,2.637565876
st couat du razes,42.997258018,2.107312346
st coulitz,48.182218707,-4.066884824
st coulomb,48.677237284,-1.921140398
st coutant,46.22278177,0.006167084
st coutant le grand,45.948184501,-0.787258228
st creac,43.060478896,-0.022098582
st crepin,44.724680582,6.635500617
st crepin aux bois,49.445255977,2.984880822
st crepin d auberoche,45.117289471,0.895598981
st crepin et carlucet,44.95644034,1.276230005
